"time","Gateway"
2023-07-18 22:46:12,76
2023-07-18 22:46:13,76
2023-07-18 22:46:14,76
2023-07-18 22:46:15,76
2023-07-18 22:46:16,76
2023-07-18 22:46:17,76
2023-07-18 22:46:18,76
2023-07-18 22:46:19,76
2023-07-18 22:46:20,76
2023-07-18 22:46:21,76
2023-07-18 22:46:22,76
2023-07-18 22:46:23,76
2023-07-18 22:46:24,76
2023-07-18 22:46:25,76
2023-07-18 22:46:26,76
2023-07-18 22:46:27,76
2023-07-18 22:46:28,76
2023-07-18 22:46:29,76
2023-07-18 22:46:30,76
2023-07-18 22:46:31,76
2023-07-18 22:46:32,76
2023-07-18 22:46:33,76
2023-07-18 22:46:34,76
2023-07-18 22:46:35,76
2023-07-18 22:46:36,76
2023-07-18 22:46:37,76
2023-07-18 22:46:38,76
2023-07-18 22:46:39,76
2023-07-18 22:46:40,76
2023-07-18 22:46:41,76
2023-07-18 22:46:42,76
2023-07-18 22:46:43,76
2023-07-18 22:46:44,76
2023-07-18 22:46:45,76
2023-07-18 22:46:46,76
2023-07-18 22:46:47,76
2023-07-18 22:46:48,76
2023-07-18 22:46:49,76
2023-07-18 22:46:50,76
2023-07-18 22:46:51,76
2023-07-18 22:46:52,76
2023-07-18 22:46:53,76
2023-07-18 22:46:54,76
2023-07-18 22:46:55,76
2023-07-18 22:46:56,76
2023-07-18 22:46:57,76
2023-07-18 22:46:58,76
2023-07-18 22:46:59,76
2023-07-18 22:47:00,76
2023-07-18 22:47:01,76
2023-07-18 22:47:02,76
2023-07-18 22:47:03,76
2023-07-18 22:47:04,76
2023-07-18 22:47:05,75
2023-07-18 22:47:06,75
2023-07-18 22:47:07,75
2023-07-18 22:47:08,75
2023-07-18 22:47:09,75
2023-07-18 22:47:10,75
2023-07-18 22:47:11,75
2023-07-18 22:47:12,75
2023-07-18 22:47:13,75
2023-07-18 22:47:14,75
2023-07-18 22:47:15,75
2023-07-18 22:47:16,75
2023-07-18 22:47:17,75
2023-07-18 22:47:18,75
2023-07-18 22:47:19,75
2023-07-18 22:47:20,75
2023-07-18 22:47:21,75
2023-07-18 22:47:22,75
2023-07-18 22:47:23,75
2023-07-18 22:47:24,75
2023-07-18 22:47:25,75
2023-07-18 22:47:26,75
2023-07-18 22:47:27,75
2023-07-18 22:47:28,75
2023-07-18 22:47:29,75
2023-07-18 22:47:30,75
2023-07-18 22:47:31,75
2023-07-18 22:47:32,75
2023-07-18 22:47:33,75
2023-07-18 22:47:34,75
2023-07-18 22:47:35,75
2023-07-18 22:47:36,75
2023-07-18 22:47:37,75
2023-07-18 22:47:38,75
2023-07-18 22:47:39,75
2023-07-18 22:47:40,75
2023-07-18 22:47:41,75
2023-07-18 22:47:42,75
2023-07-18 22:47:43,75
2023-07-18 22:47:44,75
2023-07-18 22:47:45,75
2023-07-18 22:47:46,75
2023-07-18 22:47:47,75
2023-07-18 22:47:48,75
2023-07-18 22:47:49,75
2023-07-18 22:47:50,75
2023-07-18 22:47:51,75
2023-07-18 22:47:52,75
2023-07-18 22:47:53,75
2023-07-18 22:47:54,75
2023-07-18 22:47:55,75
2023-07-18 22:47:56,75
2023-07-18 22:47:57,75
2023-07-18 22:47:58,75
2023-07-18 22:47:59,75
2023-07-18 22:48:00,75
2023-07-18 22:48:01,75
2023-07-18 22:48:02,75
2023-07-18 22:48:03,75
2023-07-18 22:48:04,75
2023-07-18 22:48:05,75
2023-07-18 22:48:06,75
2023-07-18 22:48:07,75
2023-07-18 22:48:08,75
2023-07-18 22:48:09,75
2023-07-18 22:48:10,75
2023-07-18 22:48:11,75
2023-07-18 22:48:12,75
2023-07-18 22:48:13,75
2023-07-18 22:48:14,75
2023-07-18 22:48:15,75
2023-07-18 22:48:16,75
2023-07-18 22:48:17,75
2023-07-18 22:48:18,75
2023-07-18 22:48:19,75
2023-07-18 22:48:20,75
2023-07-18 22:48:21,75
2023-07-18 22:48:22,75
2023-07-18 22:48:23,75
2023-07-18 22:48:24,75
2023-07-18 22:48:25,75
2023-07-18 22:48:26,75
2023-07-18 22:48:27,75
2023-07-18 22:48:28,75
2023-07-18 22:48:29,75
2023-07-18 22:48:30,75
2023-07-18 22:48:31,75
2023-07-18 22:48:32,75
2023-07-18 22:48:33,75
2023-07-18 22:48:34,76
2023-07-18 22:48:35,75
2023-07-18 22:48:36,76
2023-07-18 22:48:37,76
2023-07-18 22:48:38,76
2023-07-18 22:48:39,76
2023-07-18 22:48:40,76
2023-07-18 22:48:41,76
2023-07-18 22:48:42,76
2023-07-18 22:48:43,76
2023-07-18 22:48:44,76
2023-07-18 22:48:45,76
2023-07-18 22:48:46,76
2023-07-18 22:48:47,76
2023-07-18 22:48:48,76
2023-07-18 22:48:49,76
2023-07-18 22:48:50,76
2023-07-18 22:48:51,76
2023-07-18 22:48:52,76
2023-07-18 22:48:53,76
2023-07-18 22:48:54,76
2023-07-18 22:48:55,76
2023-07-18 22:48:56,76
2023-07-18 22:48:57,76
2023-07-18 22:48:58,76
2023-07-18 22:48:59,76
2023-07-18 22:49:00,76
2023-07-18 22:49:01,76
2023-07-18 22:49:02,76
2023-07-18 22:49:03,76
2023-07-18 22:49:04,76
2023-07-18 22:49:05,76
2023-07-18 22:49:06,76
2023-07-18 22:49:07,76
2023-07-18 22:49:08,76
2023-07-18 22:49:09,76
2023-07-18 22:49:10,76
2023-07-18 22:49:11,76
2023-07-18 22:49:12,76
2023-07-18 22:49:13,76
2023-07-18 22:49:14,76
2023-07-18 22:49:15,76
2023-07-18 22:49:16,76
2023-07-18 22:49:17,76
2023-07-18 22:49:18,76
2023-07-18 22:49:19,76
2023-07-18 22:49:20,76
2023-07-18 22:49:21,76
2023-07-18 22:49:22,76
2023-07-18 22:49:23,76
2023-07-18 22:49:24,76
2023-07-18 22:49:25,76
2023-07-18 22:49:26,76
2023-07-18 22:49:27,76
2023-07-18 22:49:28,76
2023-07-18 22:49:29,76
2023-07-18 22:49:30,76
2023-07-18 22:49:31,76
2023-07-18 22:49:32,76
2023-07-18 22:49:33,76
2023-07-18 22:49:34,76
2023-07-18 22:49:35,76
2023-07-18 22:49:36,76
2023-07-18 22:49:37,76
2023-07-18 22:49:38,76
2023-07-18 22:49:39,76
2023-07-18 22:49:40,76
2023-07-18 22:49:41,76
2023-07-18 22:49:42,76
2023-07-18 22:49:43,76
2023-07-18 22:49:44,76
2023-07-18 22:49:45,76
2023-07-18 22:49:46,76
2023-07-18 22:49:47,76
2023-07-18 22:49:48,76
2023-07-18 22:49:49,76
2023-07-18 22:49:50,76
2023-07-18 22:49:51,76
2023-07-18 22:49:52,76
2023-07-18 22:49:53,76
2023-07-18 22:49:54,76
2023-07-18 22:49:55,76
2023-07-18 22:49:56,76
2023-07-18 22:49:57,76
2023-07-18 22:49:58,76
2023-07-18 22:49:59,76
2023-07-18 22:50:00,76
2023-07-18 22:50:01,76
2023-07-18 22:50:02,76
2023-07-18 22:50:03,76
2023-07-18 22:50:04,76
2023-07-18 22:50:05,76
2023-07-18 22:50:06,76
2023-07-18 22:50:07,76
2023-07-18 22:50:08,76
2023-07-18 22:50:09,76
2023-07-18 22:50:10,76
2023-07-18 22:50:11,76
2023-07-18 22:50:12,76
2023-07-18 22:50:13,76
2023-07-18 22:50:14,76
2023-07-18 22:50:15,76
2023-07-18 22:50:16,76
2023-07-18 22:50:17,76
2023-07-18 22:50:18,76
2023-07-18 22:50:19,76
2023-07-18 22:50:20,76
2023-07-18 22:50:21,76
2023-07-18 22:50:22,76
2023-07-18 22:50:23,76
2023-07-18 22:50:24,76
2023-07-18 22:50:25,76
2023-07-18 22:50:26,76
2023-07-18 22:50:27,76
2023-07-18 22:50:28,76
2023-07-18 22:50:29,76
2023-07-18 22:50:30,76
2023-07-18 22:50:31,76
2023-07-18 22:50:32,76
2023-07-18 22:50:33,76
2023-07-18 22:50:34,76
2023-07-18 22:50:35,76
2023-07-18 22:50:36,76
2023-07-18 22:50:37,76
2023-07-18 22:50:38,76
2023-07-18 22:50:39,76
2023-07-18 22:50:40,76
2023-07-18 22:50:41,76
2023-07-18 22:50:42,76
2023-07-18 22:50:43,76
2023-07-18 22:50:44,76
2023-07-18 22:50:45,76
2023-07-18 22:50:46,76
2023-07-18 22:50:47,76
2023-07-18 22:50:48,76
2023-07-18 22:50:49,76
2023-07-18 22:50:50,76
2023-07-18 22:50:51,76
2023-07-18 22:50:52,76
2023-07-18 22:50:53,76
2023-07-18 22:50:54,76
2023-07-18 22:50:55,76
2023-07-18 22:50:56,76
2023-07-18 22:50:57,76
2023-07-18 22:50:58,76
2023-07-18 22:50:59,76
2023-07-18 22:51:00,76
2023-07-18 22:51:01,76
2023-07-18 22:51:02,76
2023-07-18 22:51:03,76
2023-07-18 22:51:04,76
2023-07-18 22:51:05,76
2023-07-18 22:51:06,76
2023-07-18 22:51:07,76
2023-07-18 22:51:08,76
2023-07-18 22:51:09,76
2023-07-18 22:51:10,76
2023-07-18 22:51:11,76
2023-07-18 22:51:12,76
2023-07-18 22:51:13,76
2023-07-18 22:51:14,76
2023-07-18 22:51:15,76
2023-07-18 22:51:16,76
2023-07-18 22:51:17,76
2023-07-18 22:51:18,76
2023-07-18 22:51:19,76
2023-07-18 22:51:20,76
2023-07-18 22:51:21,76
2023-07-18 22:51:22,76
2023-07-18 22:51:23,76
2023-07-18 22:51:24,76
2023-07-18 22:51:25,76
2023-07-18 22:51:26,76
2023-07-18 22:51:27,76
2023-07-18 22:51:28,76
2023-07-18 22:51:29,76
2023-07-18 22:51:30,76
2023-07-18 22:51:31,76
2023-07-18 22:51:32,76
2023-07-18 22:51:33,76
2023-07-18 22:51:34,76
2023-07-18 22:51:35,76
2023-07-18 22:51:36,76
2023-07-18 22:51:37,76
2023-07-18 22:51:38,76
2023-07-18 22:51:39,76
2023-07-18 22:51:40,76
2023-07-18 22:51:41,76
